Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;2012;2013;2014;2015;2016;2017;2018;2019;2020;Unnamed: 18
SZKOLNICTWO;SZKOLNICTWO OGÓLNOKSZTAŁCĄCE;"Licea ogólnokształcące dla młodzieży bez specjalnych (Wymiary: Typy szkół; Wykaz; Gestor)";licea ogólnokształcące dla młodzieży bez specjalnych;ogółem;ogółem;;;ob.;16;17;17;14;15;16;16;;;
SZKOLNICTWO;SZKOLNICTWO PODSTAWOWE;"Szkoły podstawowe dla dzieci, młodzieży i dorosłych wg gestora (Wymiary: Typy szkół; Szkoły/Pomieszczenia/Uczniowie; Gestor)";szkoły podstawowe dla dzieci i młodzieży bez specjalnych;ogółem;ogółem;;;ob.;29;29;29;32;31;34;34;;;
SZKOLNICTWO;SZKOLNICTWO PONADGIMNAZJALNE I PONADPODSTAWOWE, ZAWODOWE I ARTYSTYCZNE;"Szkoły średnie zawodowe razem (Wymiary: Szkoły; Wykaz)";technika (wraz z ogólnokształcącymi szkołami artystycznymi dającymi uprawnienia zawodowe);ogółem;;;;ob.;30;28;25;19;19;19;20;;;
SZKOLNICTWO;SZKOLNICTWO PONADGIMNAZJALNE I PONADPODSTAWOWE, ZAWODOWE I ARTYSTYCZNE;"Szkoły zawodowe wg typu i gestora (Wymiary: Typy szkół; Wykaz; Gestor)";technika dla młodzieży bez specjalnych;ogółem;ogółem;;;ob.;14;14;14;15;15;15;16;;;
SZKOLNICTWO;SZKOŁY PONADGIMNAZJALNE I PONADPODSTAWOWE ORAZ POLICEALNE;Zdawalność egzaminów maturalnych (Wymiary: Rodzaj szkół);licea ogólnokształcące;;;;;%;93,3;91,8;90,7;90,2;91,3;90,9;94,7;;;
SZKOLNICTWO WYŻSZE;UCZELNIE;Uczelnie, studenci i absolwenci wg powiatów (Wymiary: Wyszczególnienie);uczelnie ogółem;;;;;ob.;10;10;10;9;9;8;8;;;
TRANSPORT I ŁĄCZNOŚĆ;DROGI PUBLICZNE POWIATOWE;"Drogi - wskaźniki (Wymiary: Typy dróg; Wskaźniki)";drogi gminne i powiatowe o twardej nawierzchni;na 100 km2;;;;km;233,8;236,6;238,3;245,4;247,3;250,2;253,9;;;
TRANSPORT I ŁĄCZNOŚĆ;POJAZDY;Pojazdy samochodowe i ciągniki - wskaźniki (Wymiary: Wskaźniki);samochody osobowe na 1000 ludności;;;;;szt.;417,6;431,5;448,0;467,9;492,4;518,7;547,6;;;
TRANSPORT I ŁĄCZNOŚĆ;ŚCIEŻKI ROWEROWE;Długość ścieżek rowerowych (dróg dla rowerów) (Wymiary: Ścieżki rowerowe i bus pasy);ścieżki rowerowe na 100 km2;;;;;km;17,05;17,05;25,54;37,67;44,69;44,78;46,69;;;
TRANSPORT I ŁĄCZNOŚĆ;WYPADKI DROGOWE;Wypadki drogowe i ich ofiary - wskaźniki (Wymiary: Wskaźniki);wypadki drogowe na 100 tys. ludności;;;;;osoba;142,0;170,3;142,9;148,6;142,6;129,7;130,4;;;
TRANSPORT I ŁĄCZNOŚĆ;WYPADKI DROGOWE;Wypadki drogowe i ich ofiary - wskaźniki (Wymiary: Wskaźniki);ofiary śmiertelne na 100 tys. ludności;;;;;osoba;1,99;6,99;1,50;5,04;3,03;2,53;1,53;;;
WYCHOWANIE PRZEDSZKOLNE;PRZEDSZKOLA;Wychowanie przedszkole - wskaźniki (Wymiary: Wskaźniki);miejsca w przedszkolach na 1000 dzieci w grupie wieku 3-6 lat;;;;;osoba;;;892,9;780,4;901,2;987,5;1048,5;;;
WYNAGRODZENIA I ŚWIADCZENIA SPOŁECZNE;WYNAGRODZENIA;Przeciętne miesięczne wynagrodzenia brutto (Wymiary: Wyszczególnienie);ogółem;;;;;zł;3467,85;3597,04;3669,64;3845,52;3920,24;4197,40;4493,16;;;
