Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;2012;2013;2014;2015;2016;2017;2018;2019;2020;Unnamed: 18
SZKOLNICTWO;SZKOLNICTWO OGÓLNOKSZTAŁCĄCE;"Licea ogólnokształcące dla młodzieży bez specjalnych (Wymiary: Typy szkół; Wykaz; Gestor)";licea ogólnokształcące dla młodzieży bez specjalnych;ogółem;ogółem;;;ob.;13;12;12;12;12;12;11;;;
SZKOLNICTWO;SZKOLNICTWO PODSTAWOWE;"Szkoły podstawowe dla dzieci, młodzieży i dorosłych wg gestora (Wymiary: Typy szkół; Szkoły/Pomieszczenia/Uczniowie; Gestor)";szkoły podstawowe dla dzieci i młodzieży bez specjalnych;ogółem;ogółem;;;ob.;32;32;32;32;33;41;42;;;
SZKOLNICTWO;SZKOLNICTWO PONADGIMNAZJALNE I PONADPODSTAWOWE, ZAWODOWE I ARTYSTYCZNE;"Szkoły średnie zawodowe razem (Wymiary: Szkoły; Wykaz)";technika (wraz z ogólnokształcącymi szkołami artystycznymi dającymi uprawnienia zawodowe);ogółem;;;;ob.;14;15;15;11;10;10;10;;;
SZKOLNICTWO;SZKOLNICTWO PONADGIMNAZJALNE I PONADPODSTAWOWE, ZAWODOWE I ARTYSTYCZNE;"Szkoły zawodowe wg typu i gestora (Wymiary: Typy szkół; Wykaz; Gestor)";technika dla młodzieży bez specjalnych;ogółem;ogółem;;;ob.;8;8;8;8;8;8;8;;;
SZKOLNICTWO;SZKOŁY PONADGIMNAZJALNE I PONADPODSTAWOWE ORAZ POLICEALNE;Zdawalność egzaminów maturalnych (Wymiary: Rodzaj szkół);licea ogólnokształcące;;;;;%;84,0;92,4;87,4;88,4;88,8;84,9;88,9;;;
SZKOLNICTWO WYŻSZE;UCZELNIE;Uczelnie, studenci i absolwenci wg powiatów (Wymiary: Wyszczególnienie);uczelnie ogółem;;;;;ob.;;;;;;;;;;
TRANSPORT I ŁĄCZNOŚĆ;DROGI PUBLICZNE POWIATOWE;"Drogi - wskaźniki (Wymiary: Typy dróg; Wskaźniki)";drogi gminne i powiatowe o twardej nawierzchni;na 100 km2;;;;km;332,8;332,8;333,3;333,5;333,3;336,6;336,6;;;
TRANSPORT I ŁĄCZNOŚĆ;POJAZDY;Pojazdy samochodowe i ciągniki - wskaźniki (Wymiary: Wskaźniki);samochody osobowe na 1000 ludności;;;;;szt.;413,1;426,5;437,3;449,4;464,2;481,5;497,2;;;
TRANSPORT I ŁĄCZNOŚĆ;ŚCIEŻKI ROWEROWE;Długość ścieżek rowerowych (dróg dla rowerów) (Wymiary: Ścieżki rowerowe i bus pasy);ścieżki rowerowe na 100 km2;;;;;km;12,94;12,94;19,65;25,00;29,35;29,35;29,35;;;
TRANSPORT I ŁĄCZNOŚĆ;WYPADKI DROGOWE;Wypadki drogowe i ich ofiary - wskaźniki (Wymiary: Wskaźniki);wypadki drogowe na 100 tys. ludności;;;;;osoba;126,8;114,6;117,0;104,6;104,0;92,6;87,5;;;
TRANSPORT I ŁĄCZNOŚĆ;WYPADKI DROGOWE;Wypadki drogowe i ich ofiary - wskaźniki (Wymiary: Wskaźniki);ofiary śmiertelne na 100 tys. ludności;;;;;osoba;3,89;5,59;3,94;1,13;2,84;2,29;2,88;;;
WYCHOWANIE PRZEDSZKOLNE;PRZEDSZKOLA;Wychowanie przedszkole - wskaźniki (Wymiary: Wskaźniki);miejsca w przedszkolach na 1000 dzieci w grupie wieku 3-6 lat;;;;;osoba;;;849,5;718,0;782,3;849,4;889,4;;;
WYNAGRODZENIA I ŚWIADCZENIA SPOŁECZNE;WYNAGRODZENIA;Przeciętne miesięczne wynagrodzenia brutto (Wymiary: Wyszczególnienie);ogółem;;;;;zł;3672,55;3673,41;3835,40;3955,12;4029,87;4202,39;4490,42;;;
